1479096022.62 -3.1334814638577386, 4.059383478993914, 0.8715777233772762, 0.9713722283769434, 1.8584906951373226, 0.861213565942042 0.369037856212 -0.237638208888 0.221784010593 -0.48492777447 0.532166819514 -0.503827020668-0.477285934216 0.0850000008941-0.16867601871490479, -11.828408241271973, 1.1793190240859985, -0.26212063431739807, 1.056819200515747, 0.1234879270195961
1479096022.64 -3.1334814638577386, 4.059383478993914, 0.8715777233772762, 0.9713722283769434, 1.8584906951373226, 0.861213565942042 0.369037856212 -0.237638208888 0.221784010593 -0.48492777447 0.532166819514 -0.503827020668-0.477285934216 0.0850000008941-0.14176717400550842, -11.832064628601074, 1.1959580183029175, -0.2711009681224823, 1.052526831626892, 0.12641051411628723
1479096022.68 -3.1334814638577386, 4.059383478993914, 0.8715777233772762, 0.9713722283769434, 1.8584906951373226, 0.861213565942042 0.369037856212 -0.237638208888 0.221784010593 -0.48492777447 0.532166819514 -0.503827020668-0.477285934216 0.0850000008941-0.1378878653049469, -11.796889305114746, 1.1965010166168213, -0.26320189237594604, 1.0496020317077637, 0.12655869126319885
1479096022.71 -3.1334814638577386, 4.059383478993914, 0.8715777233772762, 0.9713722283769434, 1.8584906951373226, 0.861213565942042 0.369037856212 -0.237638208888 0.221784010593 -0.48492777447 0.532166819514 -0.503827020668-0.477285934216 0.0850000008941-0.1872895509004593, -11.832906723022461, 1.2090991735458374, -0.27755481004714966, 1.0519403219223022, 0.11705231666564941
1479096022.75 -3.1334814638577386, 4.059383478993914, 0.8715777233772762, 0.9713722283769434, 1.8584906951373226, 0.861213565942042 0.369037856212 -0.237638208888 0.221784010593 -0.48492777447 0.532166819514 -0.503827020668-0.477285934216 0.0850000008941-0.1269974708557129, -11.822882652282715, 1.1668107509613037, -0.2678818106651306, 1.0441350936889648, 0.12407904863357544
1479096022.77 -3.1334814638577386, 4.059383478993914, 0.8715777233772762, 0.9713722283769434, 1.8584906951373226, 0.861213565942042 0.369037856212 -0.237638208888 0.221784010593 -0.48492777447 0.532166819514 -0.503827020668-0.477285934216 0.0850000008941-0.1513102501630783, -11.850960731506348, 1.2174934148788452, -0.264306902885437, 1.0572048425674438, 0.12887799739837646
1479096022.8 -3.1334814638577386, 4.059383478993914, 0.8715777233772762, 0.9713722283769434, 1.8584906951373226, 0.861213565942042 0.369037856212 -0.237638208888 0.221784010593 -0.48492777447 0.532166819514 -0.503827020668-0.477285934216 0.0850000008941-0.16957680881023407, -11.801531791687012, 1.192628264427185, -0.25880226492881775, 1.042042851448059, 0.127786785364151
1479096022.83 -3.1334814638577386, 4.059383478993914, 0.8715777233772762, 0.9713722283769434, 1.8584906951373226, 0.861213565942042 0.369037856212 -0.237638208888 0.221784010593 -0.48492777447 0.532166819514 -0.503827020668-0.477285934216 0.0850000008941-0.16234439611434937, -11.812295913696289, 1.1878690719604492, -0.2399822324514389, 1.0589549541473389, 0.1292438805103302
1479096022.87 -3.1334814638577386, 4.059383478993914, 0.8715777233772762, 0.9713722283769434, 1.8584906951373226, 0.861213565942042 0.369037856212 -0.237638208888 0.221784010593 -0.48492777447 0.532166819514 -0.503827020668-0.477285934216 0.0850000008941-0.16520889103412628, -11.821253776550293, 1.1830878257751465, -0.2638233006000519, 1.0573269128799438, 0.12498617172241211
1479096022.91 -3.1334814638577386, 4.059383478993914, 0.8715777233772762, 0.9713722283769434, 1.8584906951373226, 0.861213565942042 0.369037856212 -0.237638208888 0.221784010593 -0.48492777447 0.532166819514 -0.503827020668-0.477285934216 0.0850000008941-0.17910996079444885, -11.829178810119629, 1.17500638961792, -0.27930912375450134, 1.0396379232406616, 0.12306337058544159
1479096022.94 -3.1334814638577386, 4.059383478993914, 0.8715777233772762, 0.9713722283769434, 1.8584906951373226, 0.861213565942042 0.369037856212 -0.237638208888 0.221784010593 -0.48492777447 0.532166819514 -0.503827020668-0.477285934216 0.0850000008941-0.1586456596851349, -11.822121620178223, 1.1945170164108276, -0.27256259322166443, 1.055603265762329, 0.1338018774986267
1479096022.98 -3.1334814638577386, 4.059383478993914, 0.8715777233772762, 0.9713722283769434, 1.8584906951373226, 0.861213565942042 0.369037856212 -0.237638208888 0.221784010593 -0.48492777447 0.532166819514 -0.503827020668-0.477285934216 0.0850000008941-0.1309013068675995, -11.826837539672852, 1.1861399412155151, -0.2547701597213745, 1.0577523708343506, 0.1321670413017273
